DateTime,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
2020-11-21 20:00:00,7703,7429,1420,892,1840,1738,1471,0,66
2020-11-21 21:00:00,7220,7077,1422,866,1604,1678,1439,0,67
2020-11-21 22:00:00,6841,7013,1421,998,1469,1663,1391,0,68
2020-11-21 23:00:00,6445,6715,1424,970,1337,1705,1213,0,66
2020-11-22 00:00:00,6137,6442,1423,1031,1208,1534,1182,0,64
2020-11-22 01:00:00,5925,6109,1422,1021,1034,1443,1128,0,61
2020-11-22 02:00:00,5820,6043,1423,936,1011,1457,1155,0,61
2020-11-22 03:00:00,5743,5876,1425,705,1042,1519,1124,0,62
2020-11-22 04:00:00,5833,5808,1422,679,1109,1444,1092,0,62
2020-11-22 05:00:00,5873,5684,1420,555,1120,1447,1080,0,62
2020-11-22 06:00:00,5993,5655,1424,311,1162,1560,1138,0,61
2020-11-22 07:00:00,6129,5719,1424,177,1254,1676,1122,2,63
2020-11-22 08:00:00,6453,5942,1425,76,1254,1696,1337,90,63
2020-11-22 09:00:00,6632,6066,1422,25,1255,1651,1366,281,65
2020-11-22 10:00:00,6597,6234,1425,27,1244,1653,1391,428,65
2020-11-22 11:00:00,6640,6417,1422,66,1262,1706,1427,469,64
2020-11-22 12:00:00,6602,6478,1422,270,1265,1640,1342,477,61
2020-11-22 13:00:00,6584,6594,1422,350,1401,1624,1298,431,66
2020-11-22 14:00:00,6526,6571,1419,367,1461,1623,1291,341,67
2020-11-22 15:00:00,6570,6449,1426,477,1435,1644,1239,157,68
2020-11-22 16:00:00,6880,6570,1422,597,1584,1652,1220,26,68
2020-11-22 17:00:00,7540,7174,1426,788,1904,1699,1286,1,68
2020-11-22 18:00:00,7628,7608,1423,1017,2066,1736,1299,0,67
2020-11-22 19:00:00,7483,7726,1421,1277,1981,1717,1263,0,66
2020-11-22 20:00:00,7374,7799,1426,1302,2075,1766,1164,0,66
2020-11-22 21:00:00,7053,7633,1423,1341,1921,1698,1184,0,65
2020-11-22 22:00:00,6604,7431,1420,1404,1730,1660,1150,0,65
2020-11-22 23:00:00,6263,7203,1420,1529,1482,1630,1078,0,63
2020-11-23 00:00:00,6047,6931,1425,1600,1295,1446,1101,0,64
2020-11-23 01:00:00,5947,6742,1426,1638,1079,1437,1097,0,62
2020-11-23 02:00:00,5796,6578,1425,1606,865,1471,1149,0,61
2020-11-23 03:00:00,5785,6534,1426,1605,881,1436,1123,0,61
2020-11-23 04:00:00,5827,6482,1424,1561,901,1425,1108,0,62
2020-11-23 05:00:00,6105,6616,1423,1416,1055,1494,1163,0,63
2020-11-23 06:00:00,6747,6725,1423,1332,1138,1632,1135,0,63
2020-11-23 07:00:00,7728,7142,1425,1180,1525,1685,1256,2,68
2020-11-23 08:00:00,8447,7807,1424,1167,1960,1722,1364,100,69
2020-11-23 09:00:00,8716,7951,1401,727,2385,1713,1398,258,68
2020-11-23 10:00:00,8619,7858,1371,432,2516,1722,1385,363,68
2020-11-23 11:00:00,8419,7595,1404,359,2341,1667,1358,396,69
2020-11-23 12:00:00,8299,7480,1387,220,2345,1678,1383,399,67
2020-11-23 13:00:00,8369,7475,1409,128,2371,1719,1405,373,68
2020-11-23 14:00:00,8191,7280,1376,110,2366,1701,1370,288,68
2020-11-23 15:00:00,8193,7261,1383,88,2439,1743,1408,129,69
2020-11-23 16:00:00,8350,7220,1372,75,2470,1760,1452,19,70
2020-11-23 17:00:00,8957,7705,1378,138,2804,1825,1489,0,72
2020-11-23 18:00:00,8775,7684,1415,268,2728,1823,1381,0,69
2020-11-23 19:00:00,8630,7535,1417,344,2600,1785,1320,0,68
2020-11-23 20:00:00,8324,7502,1415,212,2654,1792,1362,0,68
2020-11-23 21:00:00,7807,7216,1414,253,2423,1726,1330,0,68
2020-11-23 22:00:00,7231,6976,1413,396,2170,1612,1317,0,67
2020-11-23 23:00:00,6879,6579,1414,581,1603,1601,1313,0,65
2020-11-24 00:00:00,6499,6211,1416,665,1198,1619,1247,0,66
2020-11-24 01:00:00,6263,6200,1417,767,1189,1607,1154,0,65
2020-11-24 02:00:00,6199,6272,1422,839,1203,1639,1104,0,64
2020-11-24 03:00:00,6073,6403,1425,1231,1103,1505,1075,0,63
2020-11-24 04:00:00,6064,6456,1426,1709,797,1360,1099,0,64
2020-11-24 05:00:00,6302,6767,1428,1750,948,1429,1146,0,65
2020-11-24 06:00:00,6902,7008,1426,1741,1089,1545,1139,0,66
2020-11-24 07:00:00,7765,7883,1424,1787,1793,1667,1139,1,70
2020-11-24 08:00:00,8367,8386,1421,1661,2184,1719,1268,60,71
2020-11-24 09:00:00,8500,8410,1399,1464,2310,1683,1280,201,72
2020-11-24 10:00:00,8451,8352,1380,1179,2311,1725,1366,319,71
2020-11-24 11:00:00,8394,8231,1380,1514,2003,1580,1259,423,72
2020-11-24 12:00:00,8298,8057,1361,1988,1758,1330,1114,435,70
2020-11-24 13:00:00,8189,7997,1371,1688,1876,1442,1155,393,70
2020-11-24 14:00:00,8172,7803,1410,1513,1933,1441,1137,299,69
2020-11-24 15:00:00,8088,7610,1409,1253,1933,1687,1124,133,70
2020-11-24 16:00:00,8292,7588,1413,828,2320,1758,1181,17,70
2020-11-24 17:00:00,8752,7733,1416,670,2498,1787,1289,1,71
2020-11-24 18:00:00,8828,7846,1416,652,2582,1810,1315,0,71
2020-11-24 19:00:00,8586,7598,1416,545,2542,1789,1236,0,68
2020-11-24 20:00:00,8338,7291,1415,454,2364,1787,1203,0,68
2020-11-24 21:00:00,7847,7029,1416,262,2264,1769,1250,0,67
2020-11-24 22:00:00,7279,6513,1413,100,1885,1736,1312,0,67
2020-11-24 23:00:00,6895,6231,1424,61,1479,1768,1433,0,66
2020-11-25 00:00:00,6610,6201,1424,75,1389,1795,1453,0,64
2020-11-25 01:00:00,6357,5967,1421,106,1251,1719,1403,0,66
2020-11-25 02:00:00,6285,6021,1422,110,1260,1738,1424,0,67
2020-11-25 03:00:00,6245,6006,1424,114,1264,1731,1407,0,66
2020-11-25 04:00:00,6330,5906,1424,135,1280,1733,1267,0,66
2020-11-25 05:00:00,6560,5987,1424,131,1270,1721,1375,0,66
2020-11-25 06:00:00,7154,6071,1424,160,1355,1679,1386,0,67
2020-11-25 07:00:00,7864,6672,1426,180,1883,1725,1387,1,69
2020-11-25 08:00:00,8517,7487,1424,260,2418,1817,1420,81,66
2020-11-25 09:00:00,8543,7610,1426,438,2336,1737,1360,243,67
2020-11-25 10:00:00,8572,7628,1424,498,2193,1703,1353,389,66
2020-11-25 11:00:00,8392,7561,1425,480,2111,1654,1335,489,67
2020-11-25 12:00:00,8241,7478,1427,491,2023,1639,1315,513,67
2020-11-25 13:00:00,8243,7418,1429,638,1857,1624,1304,496,68
2020-11-25 14:00:00,8178,7308,1428,680,1829,1635,1283,385,66
2020-11-25 15:00:00,8044,7217,1428,564,1934,1675,1335,215,67
2020-11-25 16:00:00,8235,7171,1427,536,2167,1614,1323,35,68
2020-11-25 17:00:00,8734,7620,1430,749,2316,1744,1313,0,66
2020-11-25 18:00:00,8784,7878,1425,876,2438,1763,1310,0,65
2020-11-25 19:00:00,8682,7908,1427,1004,2318,1781,1311,0,65
2020-11-25 20:00:00,8553,7812,1426,969,2255,1769,1324,0,68
2020-11-25 21:00:00,8062,7455,1424,998,2108,1685,1172,0,66
2020-11-25 22:00:00,7454,7057,1430,859,1875,1690,1134,0,67
2020-11-25 23:00:00,7017,6451,1428,832,1244,1713,1167,0,67
2020-11-26 00:00:00,6696,6265,1431,713,1106,1731,1217,0,66
2020-11-26 01:00:00,6415,6215,1425,541,1136,1719,1326,0,65
2020-11-26 02:00:00,6295,6112,1427,351,1240,1695,1335,0,64
2020-11-26 03:00:00,6383,6156,1423,237,1280,1749,1401,0,64
2020-11-26 04:00:00,6473,6130,1426,176,1320,1769,1373,0,65
2020-11-26 05:00:00,6597,6057,1427,181,1318,1727,1336,0,66
2020-11-26 06:00:00,7085,6102,1427,168,1357,1713,1371,0,66
2020-11-26 07:00:00,7835,6541,1426,178,1723,1757,1389,0,67
2020-11-26 08:00:00,8552,6891,1425,112,1909,1836,1491,50,65
2020-11-26 09:00:00,8792,7066,1382,53,2070,1815,1493,184,68
2020-11-26 10:00:00,8780,7446,1348,18,2419,1789,1498,306,66
2020-11-26 11:00:00,8636,7550,1365,7,2462,1784,1495,370,66
2020-11-26 12:00:00,8493,7482,1363,4,2446,1748,1462,392,66
2020-11-26 13:00:00,8456,7432,1365,-1,2443,1735,1440,381,68
2020-11-26 14:00:00,8277,7182,1362,0,2294,1730,1417,310,67
2020-11-26 15:00:00,8163,6990,1383,21,2282,1720,1369,149,66
2020-11-26 16:00:00,8329,7137,1355,39,2507,1741,1412,14,68
2020-11-26 17:00:00,8812,7411,1372,86,2633,1782,1466,0,70
2020-11-26 18:00:00,8910,7655,1416,119,2796,1788,1467,0,69
2020-11-26 19:00:00,8753,7720,1420,190,2828,1819,1393,0,68
2020-11-26 20:00:00,8508,7594,1419,228,2738,1784,1356,0,68
2020-11-26 21:00:00,8034,7518,1417,264,2640,1784,1344,0,68
2020-11-26 22:00:00,7429,7204,1418,289,2305,1749,1373,0,68
2020-11-26 23:00:00,7048,6752,1415,295,1858,1734,1382,0,68
2020-11-27 00:00:00,6659,6512,1421,346,1482,1784,1412,0,68
2020-11-27 01:00:00,6541,6332,1424,358,1281,1793,1409,0,66
2020-11-27 02:00:00,6436,6331,1425,325,1301,1798,1416,0,66
2020-11-27 03:00:00,6452,6374,1423,290,1351,1816,1427,0,66
2020-11-27 04:00:00,6499,6339,1423,293,1374,1808,1374,0,67
2020-11-27 05:00:00,6687,6377,1423,299,1455,1752,1380,0,67
2020-11-27 06:00:00,7154,6330,1426,252,1470,1718,1396,0,67
2020-11-27 07:00:00,8017,6915,1422,278,1877,1790,1477,0,70
2020-11-27 08:00:00,8734,7623,1425,335,2420,1835,1499,40,69
2020-11-27 09:00:00,9023,7781,1373,299,2552,1837,1489,160,70
2020-11-27 10:00:00,8786,7659,1376,190,2440,1835,1470,278,69
2020-11-27 11:00:00,8707,7618,1394,113,2386,1827,1485,342,70
2020-11-27 12:00:00,8622,7598,1405,54,2394,1824,1493,359,68
2020-11-27 13:00:00,8480,7384,1392,27,2254,1812,1486,340,70
2020-11-27 14:00:00,8322,7163,1378,27,2176,1806,1450,255,70
2020-11-27 15:00:00,8220,7068,1414,53,2144,1811,1473,102,68
2020-11-27 16:00:00,8461,7346,1417,122,2391,1818,1512,15,70
2020-11-27 17:00:00,8916,7771,1423,166,2761,1820,1532,0,68
2020-11-27 18:00:00,8850,7762,1422,188,2701,1826,1556,0,68
2020-11-27 19:00:00,8722,7679,1416,243,2471,1832,1650,0,67
2020-11-27 20:00:00,8453,7476,1414,267,2270,1838,1621,0,65
2020-11-27 21:00:00,7950,7111,1413,230,2011,1789,1602,0,65
2020-11-27 22:00:00,7401,6748,1412,182,1720,1775,1593,0,65
2020-11-27 23:00:00,7048,6421,1415,92,1494,1747,1610,0,63
2020-11-28 00:00:00,6712,6302,1411,67,1430,1755,1573,0,65
2020-11-28 01:00:00,6472,6387,1410,79,1567,1727,1538,0,65
2020-11-28 02:00:00,6345,6318,1418,83,1544,1685,1522,0,65
2020-11-28 03:00:00,6319,6345,1419,143,1531,1669,1517,0,64
2020-11-28 04:00:00,6388,6361,1423,142,1541,1677,1513,0,64
2020-11-28 05:00:00,6463,6395,1420,115,1490,1751,1557,0,62
2020-11-28 06:00:00,6734,6448,1422,51,1568,1770,1571,0,65
2020-11-28 07:00:00,7138,6518,1418,53,1690,1734,1552,0,69
2020-11-28 08:00:00,7594,6670,1422,45,1667,1812,1607,48,69
2020-11-28 09:00:00,8021,6863,1422,40,1798,1784,1621,126,70
2020-11-28 10:00:00,8076,7024,1423,69,1946,1754,1565,194,73
2020-11-28 11:00:00,8029,7193,1420,47,2112,1754,1503,270,73
2020-11-28 12:00:00,7994,7152,1421,65,2057,1752,1501,283,72
2020-11-28 13:00:00,7911,7049,1417,39,1910,1757,1596,257,73
2020-11-28 14:00:00,7753,6828,1420,42,1786,1755,1567,187,70
2020-11-28 15:00:00,7736,6749,1420,13,1850,1742,1580,70,72
2020-11-28 16:00:00,8031,6922,1420,-3,2086,1756,1586,3,75
2020-11-28 17:00:00,8474,7132,1419,-4,2272,1807,1567,0,70
2020-11-28 18:00:00,8448,7088,1419,-9,2231,1820,1563,0,64
2020-11-28 19:00:00,8287,7044,1418,0,2168,1821,1573,0,64
2020-11-28 20:00:00,8051,6995,1419,-14,2133,1822,1562,0,72
2020-11-28 21:00:00,7532,6570,1420,-15,1803,1760,1529,0,73
2020-11-28 22:00:00,6992,6300,1420,-17,1622,1714,1489,0,72
2020-11-28 23:00:00,6587,6304,1420,-14,1579,1744,1505,0,70
2020-11-29 00:00:00,6268,6266,1419,-20,1559,1766,1473,0,67
2020-11-29 01:00:00,6077,5812,1418,-19,1578,1287,1482,0,67
2020-11-29 02:00:00,5912,5768,1418,-10,1543,1296,1454,0,68
2020-11-29 03:00:00,5886,5751,1418,22,1508,1274,1462,0,66
2020-11-29 04:00:00,5892,5722,1419,42,1470,1296,1427,0,67
2020-11-29 05:00:00,5999,5745,1420,29,1480,1302,1443,0,70
2020-11-29 06:00:00,6141,5789,1421,4,1489,1316,1487,0,71
2020-11-29 07:00:00,6361,5799,1419,-6,1521,1308,1483,0,74
2020-11-29 08:00:00,6726,5870,1421,-15,1587,1280,1507,13,77
2020-11-29 09:00:00,6949,5981,1420,-21,1645,1302,1499,59,75
2020-11-29 10:00:00,7013,6104,1418,-22,1766,1298,1495,72,76
2020-11-29 11:00:00,7074,6197,1422,-16,1806,1287,1528,92,77
2020-11-29 12:00:00,7048,6274,1423,-15,1819,1358,1527,90,74
2020-11-29 13:00:00,6991,6490,1418,-21,1706,1724,1515,72,76
2020-11-29 14:00:00,6903,6404,1420,-9,1609,1768,1500,41,75
2020-11-29 15:00:00,6954,6351,1421,0,1545,1774,1524,12,74
2020-11-29 16:00:00,7291,6515,1422,24,1704,1775,1515,0,73
2020-11-29 17:00:00,7701,6533,1420,106,1689,1758,1484,0,75
2020-11-29 18:00:00,7645,6561,1421,110,1791,1708,1457,0,74
2020-11-29 19:00:00,7590,6456,1417,154,1669,1702,1439,0,76
2020-11-29 20:00:00,7386,6349,1419,192,1566,1692,1400,0,79
2020-11-29 21:00:00,7049,6254,1421,225,1493,1697,1337,0,80
2020-11-29 22:00:00,6667,6252,1420,301,1436,1686,1330,0,79
2020-11-29 23:00:00,6333,6379,1421,346,1407,1677,1451,0,77
2020-11-30 00:00:00,6052,6305,1422,296,1427,1644,1439,0,76
2020-11-30 01:00:00,5865,6025,1424,257,1233,1697,1337,0,77
2020-11-30 02:00:00,5791,6126,1425,416,1203,1686,1318,0,77
2020-11-30 03:00:00,5778,6280,1424,633,1155,1645,1347,0,77
2020-11-30 04:00:00,5832,6454,1425,855,1146,1637,1311,0,79
2020-11-30 05:00:00,5995,6693,1423,941,1240,1696,1319,0,74
2020-11-30 06:00:00,6346,6888,1427,1217,1181,1663,1328,0,73
2020-11-30 07:00:00,6825,7383,1426,1419,1452,1678,1334,0,73
2020-11-30 08:00:00,7314,7923,1425,1624,1754,1683,1358,9,68
2020-11-30 09:00:00,7625,8161,1426,1830,1714,1675,1404,44,65
2020-11-30 10:00:00,7669,8273,1426,1947,1632,1690,1430,83,66
2020-11-30 11:00:00,7637,8301,1427,1939,1593,1718,1431,127,66
2020-11-30 12:00:00,7644,8491,1420,2011,1749,1713,1403,130,64
2020-11-30 13:00:00,7594,8492,1419,2011,1729,1687,1451,130,65
2020-11-30 14:00:00,7535,8551,1416,2052,1740,1696,1482,103,62
2020-11-30 15:00:00,7531,8555,1420,2118,1696,1754,1447,58,62
2020-11-30 16:00:00,7816,8677,1419,2214,1776,1744,1460,2,62
2020-11-30 17:00:00,8207,8802,1420,2311,1794,1770,1443,0,64
2020-11-30 18:00:00,8085,9054,1418,2388,2080,1727,1379,0,62
2020-11-30 19:00:00,8019,8996,1420,2397,2019,1719,1381,0,60
2020-11-30 20:00:00,7823,8758,1419,2436,1939,1619,1280,0,63
2020-11-30 21:00:00,7407,8413,1420,2374,1849,1537,1169,0,63
2020-11-30 22:00:00,6945,8138,1421,2292,1714,1489,1156,0,64
2020-11-30 23:00:00,6602,7756,1420,2291,1231,1560,1192,0,61
2020-12-01 00:00:00,6291,7518,1422,2278,1056,1549,1151,0,61
2020-12-01 01:00:00,6125,7595,1419,2263,1027,1636,1189,0,60
2020-12-01 02:00:00,5983,7491,1420,2319,944,1581,1166,0,60
2020-12-01 03:00:00,5978,7463,1422,2411,907,1531,1132,0,60
2020-12-01 04:00:00,6037,7489,1422,2445,783,1615,1162,0,61
2020-12-01 05:00:00,6234,7553,1419,2357,825,1698,1193,0,60
2020-12-01 06:00:00,6595,8033,1417,2311,1098,1730,1414,0,63
2020-12-01 07:00:00,7072,8336,1419,2231,1416,1739,1465,0,65
2020-12-01 08:00:00,7731,8567,1421,2201,1627,1727,1482,44,64
2020-12-01 09:00:00,8070,9069,1421,2175,1976,1771,1525,134,65
2020-12-01 10:00:00,8174,9172,1419,2106,2030,1769,1553,232,62
2020-12-01 11:00:00,8003,9107,1420,2038,1969,1748,1565,301,65
2020-12-01 12:00:00,7924,9038,1418,1980,1985,1713,1548,328,64
2020-12-01 13:00:00,7867,8884,1417,2061,1880,1665,1499,296,65
2020-12-01 14:00:00,7739,8759,1419,2222,1801,1626,1430,196,64
2020-12-01 15:00:00,7718,8686,1419,2275,1825,1609,1415,79,63
2020-12-01 16:00:00,8055,8736,1418,2258,1883,1670,1431,11,64
2020-12-01 17:00:00,8498,8977,1420,2209,2146,1692,1444,0,65
2020-12-01 18:00:00,8396,8970,1419,2177,2270,1652,1386,0,66
2020-12-01 19:00:00,8281,8923,1418,2081,2283,1671,1406,0,64
2020-12-01 20:00:00,8044,8753,1417,2036,2128,1683,1424,0,64
2020-12-01 21:00:00,7589,8409,1420,2031,1814,1677,1400,0,64
2020-12-01 22:00:00,7081,8023,1417,2012,1502,1627,1400,0,65
2020-12-01 23:00:00,6733,7521,1415,1930,1187,1569,1349,0,63
2020-12-02 00:00:00,6480,7231,1417,1773,1108,1615,1255,0,63
2020-12-02 01:00:00,6237,7350,1419,1791,987,1689,1399,0,64
2020-12-02 02:00:00,6175,7272,1416,1874,894,1626,1400,0,61
2020-12-02 03:00:00,6090,7105,1421,1837,866,1561,1357,0,62
2020-12-02 04:00:00,6155,7017,1422,1694,878,1591,1371,0,61
2020-12-02 05:00:00,6547,7058,1420,1650,886,1618,1420,0,63
2020-12-02 06:00:00,7122,6970,1420,1657,1059,1470,1299,0,65
2020-12-02 07:00:00,8139,7770,1419,1601,1588,1726,1370,0,65
2020-12-02 08:00:00,8853,8064,1418,1653,1771,1718,1418,18,66
2020-12-02 09:00:00,9111,8227,1366,1681,1872,1707,1437,95,68
2020-12-02 10:00:00,9044,8246,1336,1705,1785,1728,1439,184,68
2020-12-02 11:00:00,8966,8340,1378,1669,1789,1721,1461,249,72
2020-12-02 12:00:00,8833,8191,1374,1656,1647,1716,1416,303,77
2020-12-02 13:00:00,8870,8178,1396,1581,1607,1765,1454,295,80
2020-12-02 14:00:00,8711,8018,1355,1414,1715,1765,1480,207,80
2020-12-02 15:00:00,8613,7907,1350,1278,1831,1778,1496,90,82
2020-12-02 16:00:00,8823,7985,1372,1155,2076,1786,1520,3,73
2020-12-02 17:00:00,9265,8430,1375,1129,2470,1801,1579,0,74
2020-12-02 18:00:00,9096,8350,1407,1066,2447,1805,1543,0,81
2020-12-02 19:00:00,8959,8041,1405,967,2342,1769,1476,0,81
2020-12-02 20:00:00,8697,7767,1403,839,2183,1763,1497,0,81
2020-12-02 21:00:00,8220,7466,1412,693,2060,1761,1457,0,82
2020-12-02 22:00:00,7612,7134,1417,583,1930,1659,1463,0,80
2020-12-02 23:00:00,7172,6646,1416,474,1540,1637,1497,0,79
2020-12-03 00:00:00,6806,6423,1421,331,1491,1623,1481,0,75
2020-12-03 01:00:00,6651,6437,1422,236,1412,1736,1550,0,80
2020-12-03 02:00:00,6579,6282,1426,200,1285,1756,1535,0,79
2020-12-03 03:00:00,6574,6069,1421,203,1222,1690,1452,0,80
2020-12-03 04:00:00,6574,6033,1428,178,1209,1684,1455,0,79
2020-12-03 05:00:00,6830,6089,1425,152,1227,1702,1502,0,80
2020-12-03 06:00:00,7432,6179,1425,158,1266,1736,1508,0,79
2020-12-03 07:00:00,8180,6740,1422,159,1771,1786,1518,1,82
2020-12-03 08:00:00,8980,7446,1420,129,2319,1801,1646,47,82
2020-12-03 09:00:00,9095,7639,1399,92,2507,1802,1622,142,74
2020-12-03 10:00:00,9032,7577,1382,71,2399,1796,1617,237,73
2020-12-03 11:00:00,8948,7796,1367,51,2642,1766,1608,282,79
2020-12-03 12:00:00,8891,7813,1375,78,2625,1753,1605,294,82
2020-12-03 13:00:00,8871,7731,1397,115,2559,1723,1600,253,82
2020-12-03 14:00:00,8696,7661,1400,155,2540,1696,1604,185,80
2020-12-03 15:00:00,8660,7476,1410,269,2334,1699,1614,67,81
2020-12-03 16:00:00,8887,7643,1383,459,2364,1757,1594,4,82
2020-12-03 17:00:00,9158,8041,1396,644,2513,1809,1597,0,82
2020-12-03 18:00:00,9029,7769,1412,635,2338,1777,1525,0,82
2020-12-03 19:00:00,8927,7768,1417,571,2451,1752,1496,0,81
2020-12-03 20:00:00,8651,7747,1416,674,2324,1759,1491,0,82
2020-12-03 21:00:00,8320,7712,1420,688,2230,1782,1509,0,84
2020-12-03 22:00:00,7629,7292,1420,691,1932,1685,1492,0,67
2020-12-03 23:00:00,7180,6979,1420,769,1608,1532,1587,0,65
2020-12-04 00:00:00,6848,6908,1423,961,1400,1594,1464,0,65
2020-12-04 01:00:00,6675,6927,1426,1232,1277,1414,1506,0,73
2020-12-04 02:00:00,6546,6985,1425,1379,1203,1383,1523,0,77
2020-12-04 03:00:00,6510,7050,1425,1514,1186,1350,1494,0,80
2020-12-04 04:00:00,6603,7100,1427,1554,1177,1354,1506,0,81
2020-12-04 05:00:00,6664,7096,1426,1597,1176,1334,1482,0,81
2020-12-04 06:00:00,7175,7258,1425,1505,1325,1370,1552,0,80
2020-12-04 07:00:00,7941,7818,1423,1449,1766,1565,1531,0,83
2020-12-04 08:00:00,8597,8096,1422,1265,2019,1717,1570,16,85
2020-12-04 09:00:00,8956,8172,1387,938,2278,1764,1635,85,83
2020-12-04 10:00:00,8966,8165,1395,691,2411,1748,1687,152,80
2020-12-04 11:00:00,8883,8028,1387,753,2230,1721,1649,204,83
2020-12-04 12:00:00,8740,7938,1397,802,2119,1719,1597,220,82
2020-12-04 13:00:00,8784,8007,1410,877,2206,1676,1544,208,86
2020-12-04 14:00:00,8784,8007,1410,877,2206,1676,1544,208,86
2020-12-04 15:00:00,8784,8007,1410,877,2206,1676,1544,208,86
2020-12-04 16:00:00,8784,8007,1410,877,2206,1676,1544,208,86
2020-12-04 17:00:00,8784,8007,1410,877,2206,1676,1544,208,86
2020-12-04 18:00:00,8784,8007,1410,877,2206,1676,1544,208,86
2020-12-04 19:00:00,8784,8007,1410,877,2206,1676,1544,208,86
2020-12-04 20:00:00,8784,8007,1410,877,2206,1676,1544,208,86
2020-12-04 21:00:00,8784,8007,1410,877,2206,1676,1544,208,86
2020-12-04 22:00:00,8784,8007,1410,877,2206,1676,1544,208,86
2020-12-04 23:00:00,7689,7713,1419,1426,1699,1545,1436,104,84
2020-12-05 00:00:00,6594,7419,1428,1976,1192,1414,1328,0,82
2020-12-05 01:00:00,6459,7234,1429,1882,1066,1529,1244,0,82
2020-12-05 02:00:00,6296,7033,1429,1818,874,1543,1286,0,81
2020-12-05 03:00:00,6241,7071,1425,1858,847,1528,1329,0,82
2020-12-05 04:00:00,6329,7073,1427,1850,861,1528,1325,0,81
2020-12-05 05:00:00,6390,7060,1428,1792,883,1535,1338,0,83
2020-12-05 06:00:00,6596,7108,1428,1746,947,1524,1379,0,82
2020-12-05 07:00:00,7059,7338,1425,1886,1198,1295,1449,0,82
2020-12-05 08:00:00,7415,7427,1425,1850,1299,1340,1425,6,82
2020-12-05 09:00:00,7727,7853,1429,1830,1563,1414,1451,86,80
2020-12-05 10:00:00,7855,8015,1427,1869,1693,1319,1437,190,79
2020-12-05 11:00:00,7765,7991,1427,1809,1690,1283,1434,266,81
2020-12-05 12:00:00,7699,7710,1425,1536,1624,1314,1434,295,81
2020-12-05 13:00:00,7692,7332,1426,1325,1245,1540,1499,215,82
2020-12-05 14:00:00,7491,7119,1427,1062,1354,1565,1489,154,66
2020-12-05 15:00:00,7556,7138,1425,1029,1423,1595,1556,44,65
2020-12-05 16:00:00,7945,7320,1426,1148,1429,1669,1575,6,65
2020-12-05 17:00:00,8301,7368,1427,1183,1469,1669,1548,7,65
2020-12-05 18:00:00,8253,7420,1424,1287,1390,1693,1559,0,66
2020-12-05 19:00:00,8200,7400,1424,1384,1369,1639,1512,0,71
2020-12-05 20:00:00,7998,7301,1424,1264,1349,1678,1509,0,76
2020-12-05 21:00:00,7560,7132,1427,1196,1312,1632,1485,0,79
2020-12-05 22:00:00,7063,7077,1427,1120,1296,1663,1495,0,76
2020-12-05 23:00:00,6615,6823,1426,1102,1197,1583,1441,0,75
2020-12-06 00:00:00,6346,6883,1427,1005,1286,1635,1453,0,78
2020-12-06 01:00:00,6103,6740,1427,957,1227,1617,1432,0,79
2020-12-06 02:00:00,5895,6652,1423,907,1209,1610,1424,0,79
2020-12-06 03:00:00,5930,6663,1425,888,1230,1609,1430,0,80
2020-12-06 04:00:00,5919,6492,1427,1025,1175,1571,1213,0,80
2020-12-06 05:00:00,5992,6496,1424,1166,1174,1445,1208,0,79
2020-12-06 06:00:00,6134,6535,1424,1154,1205,1442,1230,0,78
2020-12-06 07:00:00,6367,6641,1425,1094,1249,1539,1254,0,79
2020-12-06 08:00:00,6636,6728,1427,1054,1173,1557,1419,16,80
2020-12-06 09:00:00,6858,6747,1427,1064,1189,1482,1417,86,80
2020-12-06 10:00:00,6928,6799,1426,1128,1146,1417,1430,171,80
2020-12-06 11:00:00,6853,6635,1427,1069,1124,1298,1410,224,80
2020-12-06 12:00:00,6891,6744,1425,1081,1135,1350,1426,245,81
2020-12-06 13:00:00,6921,7013,1427,1163,1178,1512,1448,203,81
2020-12-06 14:00:00,6844,7044,1427,1265,1101,1571,1456,140,82
2020-12-06 15:00:00,6820,7050,1428,1349,1166,1538,1434,53,80
2020-12-06 16:00:00,7068,7075,1427,1416,1163,1548,1434,6,80
2020-12-06 17:00:00,7561,7144,1428,1491,1088,1629,1427,0,80
2020-12-06 18:00:00,7646,7085,1425,1548,1093,1513,1427,0,79
2020-12-06 19:00:00,7571,6914,1425,1344,1215,1443,1404,0,79
2020-12-06 20:00:00,7398,6829,1425,1185,1337,1411,1392,0,79
2020-12-06 21:00:00,7122,6794,1425,1100,1373,1427,1389,0,78
2020-12-06 22:00:00,6721,6773,1428,1026,1242,1550,1449,0,78
2020-12-06 23:00:00,6509,6931,1425,960,1306,1685,1476,0,78
2020-12-07 00:00:00,6220,6692,1427,870,1372,1681,1264,0,76
2020-12-07 01:00:00,5990,6790,1426,902,1480,1688,1216,0,77
2020-12-07 02:00:00,5921,6767,1427,968,1446,1665,1185,0,76
